dir,y_pre,y_exp
.\HIV-1 protease\large\ctrl,6.899334856789372,7.040958607678906
.\HIV-1 protease\large\ctrl,7.0927645936782096,6.647817481888637
.\HIV-1 protease\large\ctrl,6.906403796420277,6.903089986991944
.\HIV-1 protease\large\ctrl,7.771353842588348,7.187086643357144
.\HIV-1 protease\large\ctrl,6.4966659267966005,6.208309350979882
.\HIV-1 protease\large\ctrl,4.4333077941288295,7.431798275933005
.\HIV-1 protease\large\ctrl,7.390327618007343,7.022276394711152
.\HIV-1 protease\large\ctrl,6.106705465534598,7.769551078621726
.\HIV-1 protease\large\ctrl,7.512214452856998,8.259637310505756
.\HIV-1 protease\large\ctrl,6.734612124052758,7.036212172654444
.\HIV-1 protease\large\ctrl,7.150096572889486,7.721246399047171
.\HIV-1 protease\large\ctrl,6.398493472030049,7.1249387366083
.\HIV-1 protease\large\ctrl,6.649007059387676,6.559090917934783
.\HIV-1 protease\large\ctrl,8.45788360819041,7.267606240177032
.\HIV-1 protease\large\ctrl,6.6378233311511465,7.055517327849832
.\HIV-1 protease\large\ctrl,7.668857095000685,7.522878745280337
.\HIV-1 protease\large\ctrl,7.068055296011986,6.585026652029182
.\HIV-1 protease\large\ctrl,6.895651488523951,7.585026652029182
.\HIV-1 protease\large\ctrl,7.573274279674587,7.309803919971486
.\HIV-1 protease\large\ctrl,6.57501848387067,6.721246399047171
.\HIV-1 protease\large\ctrl,6.907391826255804,6.376750709602099
.\HIV-1 protease\large\ctrl,7.1886589944623545,6.815308569182402
.\HIV-1 protease\large\ctrl,6.423835865452015,6.00436480540245
.\HIV-1 protease\large\ctrl,6.881122520559314,6.896196279044043
.\HIV-1 protease\large\ctrl,7.33899436387422,8.045757490560675
.\HIV-1 protease\large\ctrl,6.974565266651996,7.096910013008056
.\HIV-1 protease\large\ctrl,6.418399687870963,7.096910013008056
.\HIV-1 protease\large\ctrl,7.505439740105338,6.54515513999149
.\HIV-1 protease\large\ctrl,7.015886202994238,6.494850021680094
.\HIV-1 protease\large\ctrl,7.811018576800361,6.954677021213342
.\HIV-1 protease\large\ctrl,7.001860241686139,8.0
.\HIV-1 protease\large\ctrl,6.893411014271017,6.346787486224656
.\HIV-1 protease\large\ctrl,7.042818410690263,6.835647144215563
.\HIV-1 protease\large\ctrl,7.26234335547468,7.522878745280337
.\HIV-1 protease\large\ctrl,7.460117613699758,7.119186407719209
.\HIV-1 protease\large\ctrl,7.420303790407406,7.853871964321762
.\HIV-1 protease\large\ctrl,7.276738543934218,6.721246399047171
.\HIV-1 protease\large\ctrl,7.379406834120325,6.826813731587726
.\HIV-1 protease\large\ctrl,7.820807710657461,7.958607314841775
.\HIV-1 protease\large\ctrl,7.173797238697919,6.533132379645891
.\HIV-1 protease\large\ctrl,3.94822549515082,3.9788107009300617
.\HIV-1 protease\large\ctrl,6.3310215080211245,5.769551078621726
.\HIV-1 protease\large\ctrl,7.049464168832268,8.292429823902063
.\HIV-1 protease\large\ctrl,7.919425063506705,8.096910013008056
.\HIV-1 protease\large\ctrl,7.316736974253691,7.721246399047171
.\HIV-1 protease\large\ctrl,6.451654426897095,7.050609993355087
.\HIV-1 protease\large\ctrl,6.912208469302809,7.585026652029182
.\HIV-1 protease\large\ctrl,8.225268013079278,7.853871964321762
.\HIV-1 protease\large\ctrl,7.519134256415941,6.465973893943865
.\HIV-1 protease\large\ctrl,7.939406998308659,6.853871964321762
.\HIV-1 protease\large\ctrl,6.996326890306598,7.346787486224656
.\HIV-1 protease\large\ctrl,6.316607602240461,7.173925197299174
.\HIV-1 protease\large\ctrl,6.442410862733249,7.229147988357856
.\HIV-1 protease\large\ctrl,8.884240456704774,7.173925197299174
.\HIV-1 protease\large\ctrl,7.319703112503305,8.136677139879543
.\HIV-1 protease\large\ctrl,7.377703542628328,7.823908740944319
.\HIV-1 protease\large\ctrl,7.170121029117824,6.87942606879415
.\HIV-1 protease\large\ctrl,8.719780327889904,8.443697499232712
.\HIV-1 protease\large\ctrl,6.537577048905473,7.301029995663981
.\HIV-1 protease\large\ctrl,7.129946997657313,7.522878745280337
.\HIV-1 protease\large\ctrl,7.391256829038228,7.823908740944319
.\HIV-1 protease\large\ctrl,6.976336540259325,6.6020599913279625
.\HIV-1 protease\large\ctrl,7.235156210829202,6.756961951313706
.\HIV-1 protease\large\ctrl,7.067324137942528,7.744727494896693
.\HIV-1 protease\large\ctrl,7.947799320703084,7.721246399047171
.\HIV-1 protease\large\ctrl,7.215461954128166,6.320572103387881
.\HIV-1 protease\large\ctrl,6.954332088605232,7.431798275933005
.\HIV-1 protease\large\ctrl,7.025936898888407,6.367542707815276
.\HIV-1 protease\large\ctrl,6.932327278350849,7.301029995663981
.\HIV-1 protease\large\ctrl,7.400969984597009,7.568636235841013
.\HIV-1 protease\large\ctrl,7.324331342885659,7.397940008672037
.\HIV-1 protease\large\ctrl,7.559172988316959,8.036212172654444
.\HIV-1 protease\large\ctrl,8.057647637917995,7.920818753952375
.\HIV-1 protease\large\ctrl,5.424248395478768,5.969273760456403
.\HIV-1 protease\large\ctrl,6.503424397358881,5.465973893943865
.\HIV-1 protease\large\ctrl,7.079851687634032,8.221848749616356
.\HIV-1 protease\large\ctrl,7.129229434341315,6.6020599913279625
.\HIV-1 protease\large\ctrl,7.05044663453339,6.248720896016658
.\HIV-1 protease\large\ctrl,6.872000482606588,7.455931955649724
.\HIV-1 protease\large\ctrl,7.324545310672613,7.346787486224656
.\HIV-1 protease\large\ctrl,7.337113462366825,7.154901959985743
.\HIV-1 protease\large\ctrl,6.885733540495396,6.6307841425898575
.\HIV-1 protease\large\ctrl,8.669274739684827,8.301029995663981
.\HIV-1 protease\large\ctrl,7.591123868287032,7.853871964321762
.\HIV-1 protease\large\ctrl,3.228431091129199,3.916139199133427
.\HIV-1 protease\large\ctrl,6.975811322347802,7.397940008672037
.\HIV-1 protease\large\ctrl,7.616838304440289,6.886056647693163
.\HIV-1 protease\large\ctrl,6.363308855121838,6.0655015487564325
.\HIV-1 protease\large\ctrl,6.6019378763404815,5.920818753952375
.\HIV-1 protease\large\ctrl,7.510080889484186,8.18045606445813
.\HIV-1 protease\large\ctrl,6.741996916013807,7.42021640338319
.\HIV-1 protease\large\ctrl,6.891734341712111,7.657577319177793
.\HIV-1 protease\large\ctrl,7.523121039829645,8.221848749616356
.\HIV-1 protease\large\ctrl,6.360796305253739,7.267606240177032
.\HIV-1 protease\large\ctrl,7.228050629865621,8.0
.\HIV-1 protease\large\ctrl,7.681691995355305,7.154901959985743
.\HIV-1 protease\large\ctrl,6.875469174237665,6.698970004336019
.\HIV-1 protease\large\ctrl,7.220726269136045,6.045757490560675
.\HIV-1 protease\large\ctrl,7.370905727792835,8.214670164989233
.\HIV-1 protease\large\ctrl,6.385416008470498,7.431798275933005
.\HIV-1 protease\large\ctrl,7.077750014745832,7.638272163982407
.\HIV-1 protease\large\ctrl,7.505736344616649,8.065501548756432
.\HIV-1 protease\large\ctrl,6.994573581078166,6.045757490560675
.\HIV-1 protease\large\ctrl,6.975136629977658,8.327902142064282
.\HIV-1 protease\large\ctrl,7.114558584550887,8.045757490560675
.\HIV-1 protease\large\ctrl,7.838073719535095,8.744727494896694
.\HIV-1 protease\large\ctrl,7.183982414743448,6.494850021680094
.\HIV-1 protease\large\ctrl,7.682410837292021,7.055517327849832
.\HIV-1 protease\large\ctrl,7.503058046229129,6.022276394711152
.\HIV-1 protease\large\ctrl,7.194886251187453,6.590066876668706
.\HIV-1 protease\large\ctrl,7.264275782781425,6.170053304058364
.\HIV-1 protease\large\ctrl,7.341889242965642,7.823908740944319
.\HIV-1 protease\large\ctrl,7.072515673259153,5.5951662833800615
.\HIV-1 protease\large\ctrl,6.95180289509805,5.920818753952375
.\HIV-1 protease\large\ctrl,7.004642024664572,7.096910013008056
.\HIV-1 protease\large\ctrl,6.900836576826096,8.187086643357144
.\HIV-1 protease\large\ctrl,6.610619820901891,7.455931955649724
.\HIV-1 protease\large\ctrl,7.442387674094735,8.096910013008056
.\HIV-1 protease\large\ctrl,7.181825564360212,6.31695296176115
.\HIV-1 protease\large\ctrl,6.460566371023736,5.871277715661574
.\HIV-1 protease\large\ctrl,7.299612621321144,8.0
.\HIV-1 protease\large\ctrl,6.42612728481765,5.690369832574101
.\HIV-1 protease\large\ctrl,7.110381961364466,7.886056647693163
.\HIV-1 protease\large\ctrl,7.570778509681599,8.18045606445813
.\HIV-1 protease\large\ctrl,8.154635675817131,8.481486060122112
.\HIV-1 protease\large\ctrl,6.457747644952623,7.468521082957745
.\HIV-1 protease\large\ctrl,7.403553442687425,8.045757490560675
.\HIV-1 protease\large\ctrl,6.480773926291231,5.713543530253017
.\HIV-1 protease\large\ctrl,8.284658964362443,6.896196279044043
.\HIV-1 protease\large\ctrl,6.389182942213896,5.221848749616356
.\HIV-1 protease\large\ctrl,8.18215842973628,8.214670164989233
.\HIV-1 protease\large\ctrl,7.45435457493231,8.468521082957745
.\HIV-1 protease\large\ctrl,7.263164998906968,6.853871964321762
.\HIV-1 protease\large\ctrl,8.323839649039206,8.602059991327963
.\HIV-1 protease\large\ctrl,7.117537171320521,6.455931955649724
.\HIV-1 protease\large\ctrl,6.848535575190706,7.508638306165727
.\HIV-1 protease\large\ctrl,7.973234042604393,7.602059991327962
.\HIV-1 protease\large\ctrl,6.963774714131177,8.327902142064282
.\HIV-1 protease\large\ctrl,6.915502790581498,5.956244873031321
.\HIV-1 protease\large\ctrl,7.2701003964486866,6.430626090384954
.\HIV-1 protease\large\ctrl,7.199380419913386,6.382999658879101
.\HIV-1 protease\large\ctrl,7.545590048121861,6.714442690992226
.\HIV-1 protease\large\ctrl,7.545856103284143,6.698970004336019
.\HIV-1 protease\large\ctrl,7.0605287366284655,6.3979400086720375
.\HIV-1 protease\large\ctrl,7.432903816807406,8.301029995663981
.\HIV-1 protease\large\ctrl,7.562966440459282,8.301029995663981
.\HIV-1 protease\large\ctrl,7.077152565431433,8.301029995663981
.\HIV-1 protease\large\ctrl,7.69853525363605,6.6020599913279625
.\HIV-1 protease\large\ctrl,7.458872319797161,8.0
.\HIV-1 protease\large\ctrl,7.424971930041201,6.301029995663981
.\HIV-1 protease\large\ctrl,8.352363180922447,8.698970004336019
.\HIV-1 protease\large\ctrl,6.814162617567234,7.958607314841775
.\HIV-1 protease\large\ctrl,7.222527917877115,8.522878745280337
.\HIV-1 protease\large\ctrl,7.290306806846942,8.221848749616356
.\HIV-1 protease\large\ctrl,7.049195335822978,8.301029995663981
.\HIV-1 protease\large\ctrl,6.629830724575464,8.301029995663981
.\HIV-1 protease\large\ctrl,7.464479289380549,6.503070351926785
.\HIV-1 protease\large\ctrl,7.910850298436985,8.275724130399212
.\HIV-1 protease\large\ctrl,7.302184114914733,6.234331445240986
.\HIV-1 protease\large\ctrl,6.911226545656193,7.958607314841775
.\HIV-1 protease\large\ctrl,6.463905203306071,7.823908740944319
.\HIV-1 protease\large\ctrl,8.546653036421672,9.022276394711152
.\HIV-1 protease\large\ctrl,8.746775282739462,8.221848749616356
.\HIV-1 protease\large\ctrl,6.419114314639315,7.853871964321762
.\HIV-1 protease\large\ctrl,6.876145686108837,8.397940008672037
.\HIV-1 protease\large\ctrl,6.0018155796400485,4.236572006437063
.\HIV-1 protease\large\ctrl,6.850527418013287,5.823908740944319
.\HIV-1 protease\large\ctrl,6.919818608719939,6.056754637413759
.\HIV-1 protease\large\ctrl,7.011406969265904,8.769551078621726
.\HIV-1 protease\large\ctrl,6.662290147145644,5.795880017344075
.\HIV-1 protease\large\ctrl,7.396887775496511,6.537602002101044
.\HIV-1 protease\large\ctrl,7.213560475043955,8.468521082957745
.\HIV-1 protease\large\ctrl,7.360368214724306,6.221848749616356
.\HIV-1 protease\large\ctrl,7.371162205851252,8.455931955649724
.\HIV-1 protease\large\ctrl,7.243836884574742,8.34948500216801
.\HIV-1 protease\large\ctrl,7.42179813279871,6.301029995663981
.\HIV-1 protease\large\ctrl,5.218997455494286,6.585026652029182
.\HIV-1 protease\large\ctrl,6.70113362115626,5.920818753952375
.\HIV-1 protease\large\ctrl,8.311217787714513,8.823908740944319
.\HIV-1 protease\large\ctrl,9.139574972911948,7.853871964321762
.\HIV-1 protease\large\ctrl,7.347958460262697,8.522878745280337
.\HIV-1 protease\large\ctrl,6.820332366467417,8.119186407719209
.\HIV-1 protease\large\ctrl,8.740078085219789,10.522878745280336
.\HIV-1 protease\large\ctrl,6.586683672208574,5.211124884224583
.\HIV-1 protease\large\ctrl,6.785663028561436,8.017728766960431
.\HIV-1 protease\large\ctrl,8.821066502089675,9.119186407719209
.\HIV-1 protease\large\ctrl,7.534259682584944,6.443697499232713
.\HIV-1 protease\large\ctrl,7.983037699250424,8.468521082957745
.\HIV-1 protease\large\ctrl,7.312391037515732,8.823908740944319
.\HIV-1 protease\large\ctrl,6.929669305749312,8.070581074285707
.\HIV-1 protease\large\ctrl,8.806044658232,9.221848749616356
.\HIV-1 protease\large\ctrl,7.833674569614624,8.481486060122112
.\HIV-1 protease\large\ctrl,7.197095789510002,6.0
.\HIV-1 protease\large\ctrl,7.057910493049656,6.346787486224656
.\HIV-1 protease\large\ctrl,8.389128029107702,8.920818753952375
.\HIV-1 protease\large\ctrl,7.268540639103682,6.221848749616356
.\HIV-1 protease\large\ctrl,7.412017022159727,6.173925197299173
.\HIV-1 protease\large\ctrl,7.985557906170393,5.758204568704802
.\HIV-1 protease\large\ctrl,7.34470410167275,8.698970004336019
.\HIV-1 protease\large\ctrl,8.72997800642492,9.229147988357855
.\HIV-1 protease\large\ctrl,7.212197283276374,8.657577319177793
.\HIV-1 protease\large\ctrl,7.513252023176488,6.657577319177793
.\HIV-1 protease\large\ctrl,6.790441502273579,8.346787486224656
.\HIV-1 protease\large\ctrl,6.833687777074224,8.1249387366083
.\HIV-1 protease\large\ctrl,7.564139433891803,8.744727494896694
.\HIV-1 protease\large\ctrl,7.644840324370495,9.0
.\HIV-1 protease\large\ctrl,8.339261797515531,8.958607314841775
.\HIV-1 protease\large\ctrl,7.300490373274782,6.346787486224656
.\HIV-1 protease\large\ctrl,6.366860279784512,5.270025714300444
.\HIV-1 protease\large\ctrl,6.846017221845658,5.61261017366127
.\HIV-1 protease\large\ctrl,7.234839256886367,8.522878745280337
.\HIV-1 protease\large\ctrl,7.328870630884556,9.0
.\HIV-1 protease\large\ctrl,6.787190965434031,8.585026652029182
.\HIV-1 protease\large\ctrl,9.372733275599831,9.318758762624412
.\HIV-1 protease\large\ctrl,8.3080470933509,8.886056647693163
.\HIV-1 protease\large\ctrl,6.295593619295901,4.99097425791309
.\HIV-1 protease\large\ctrl,7.372816640952014,8.769551078621726
.\HIV-1 protease\large\ctrl,7.391753809367516,8.769551078621726
.\HIV-1 protease\large\ctrl,6.635003447753608,4.713768145971447
.\HIV-1 protease\large\ctrl,7.072907308188537,6.070581074285707
.\HIV-1 protease\large\ctrl,6.894462085194062,5.896196279044043
.\HIV-1 protease\large\ctrl,7.254640681326853,8.221848749616356
.\HIV-1 protease\large\ctrl,6.976085217460096,5.3979400086720375
.\HIV-1 protease\large\ctrl,9.216098854274795,9.958607314841776
.\HIV-1 protease\large\ctrl,7.563170182894419,9.30102999566398
.\HIV-1 protease\large\ctrl,7.162567116791472,8.83139954678868
.\HIV-1 protease\large\ctrl,8.591953880111742,8.958607314841775
.\HIV-1 protease\large\ctrl,6.83991867795041,8.481486060122112
.\HIV-1 protease\large\ctrl,7.188488339089695,8.958607314841775
.\HIV-1 protease\large\ctrl,7.410189636395918,5.920818753952375
.\HIV-1 protease\large\ctrl,6.846687928264682,8.2518119729938
.\HIV-1 protease\large\ctrl,9.172425511840158,7.443697499232712
.\HIV-1 protease\large\ctrl,6.387222033121267,5.068542129310995
.\HIV-1 protease\large\ctrl,7.35551073417533,9.387216143280265
.\HIV-1 protease\large\ctrl,9.053218450546034,8.823908740944319
.\HIV-1 protease\large\ctrl,6.767676923189041,8.468521082957745
.\HIV-1 protease\large\ctrl,7.422258867194201,8.747225464626954
.\HIV-1 protease\large\ctrl,8.154943485176473,9.522878745280336
.\HIV-1 protease\large\ctrl,7.086355012599595,5.187086643357144
.\HIV-1 protease\large\ctrl,5.835515205882131,5.622511616623867
.\HIV-1 protease\large\ctrl,7.162361149183257,8.853871964321762
.\HIV-1 protease\large\ctrl,8.950207541743088,10.0
.\HIV-1 protease\large\ctrl,6.397955922385682,4.911509529817604
.\HIV-1 protease\large\ctrl,7.326253347432187,5.698970004336019
.\HIV-1 protease\large\ctrl,6.687690748972298,8.275724130399212
.\HIV-1 protease\large\ctrl,7.676798765073949,9.522878745280336
.\HIV-1 protease\large\ctrl,6.393536424445394,4.84893674664625
.\HIV-1 protease\large\ctrl,7.275808396685018,6.4604093769761874
.\HIV-1 protease\large\ctrl,6.377959815090787,4.60624935965192
.\HIV-1 protease\large\ctrl,6.727719219624665,8.744727494896694
.\HIV-1 protease\large\ctrl,7.273120613644568,5.640543979879014
.\HIV-1 protease\large\ctrl,7.760190533412022,9.522878745280336
.\HIV-1 protease\large\ctrl,6.860460524893832,5.522878745280337
.\HIV-1 protease\large\ctrl,7.414757689390277,9.045757490560677
.\HIV-1 protease\large\ctrl,7.348634735733884,5.698970004336019
.\HIV-1 protease\large\ctrl,10.056418109441529,10.397940008672036
.\HIV-1 protease\large\ctrl,6.807772662732197,8.795880017344075
.\HIV-1 protease\large\ctrl,6.879964224954449,5.835647144215563
.\HIV-1 protease\large\ctrl,8.965095363540451,10.045757490560677
.\HIV-1 protease\large\ctrl,6.943878682137885,5.823908740944319
.\HIV-1 protease\large\ctrl,6.828790910360468,8.958607314841775
.\HIV-1 protease\large\ctrl,8.255845469912655,10.221848749616356
.\HIV-1 protease\large\ctrl,7.474724674190705,6.045757490560675
.\HIV-1 protease\large\ctrl,8.91350680731726,10.30102999566398
.\HIV-1 protease\large\ctrl,7.633324484244996,5.568636235841013
.\HIV-1 protease\large\ctrl,6.752654147362633,4.275724130399211
.\HIV-1 protease\large\ctrl,8.927186833658014,6.275724130399211
.\HIV-1 protease\large\ctrl,8.001525513049057,10.522878745280336
.\HIV-1 protease\large\ctrl,8.85605291750139,6.267606240177032
.\HIV-1 protease\large\ctrl,7.209033371415652,4.920818753952375
.\HIV-1 protease\large\ctrl,6.837580853395473,4.412289034981089
.\HIV-1 protease\large\ctrl,7.059553799803101,4.431798275933005
.\HIV-1 protease\large\ctrl,6.689179767513882,10.221848749616356
.\HIV-1 protease\large\ctrl,7.087830726133573,4.050609993355088
.\HIV-1 protease\large\ctrl,7.984941179378105,10.82390874094432
.\HIV-1 protease\large\ctrl,7.450478577577165,5.42021640338319
.\HIV-1 protease\large\ctrl,7.277209562021289,4.2839966563652006
.\HIV-1 protease\large\ctrl,6.859963120464228,4.527243550682788
.\HIV-1 protease\large\ctrl,7.364314247071258,3.1249387366083
.\HIV-1 protease\large\ctrl,7.376203285074768,4.045757490560675
.\HIV-1 protease\large\ctrl,7.250275786601149,2.3010299956639813
.\HIV-1 protease\large\exp,6.771902162014989,6.978810700930062
.\HIV-1 protease\large\exp,6.897239302846965,7.292429823902063
.\HIV-1 protease\large\exp,6.466651755598806,6.443697499232713
.\HIV-1 protease\large\exp,1.8299088918553883,9.602059991327964
.\HIV-1 protease\large\exp,7.028459730369385,6.903437700822769
.\HIV-1 protease\large\exp,6.924974997385014,6.795880017344075
.\HIV-1 protease\large\exp,7.029441526416339,6.698970004336019
.\HIV-1 protease\large\exp,6.928356833923497,7.522878745280337
.\HIV-1 protease\large\exp,7.890861549329001,7.886056647693163
.\HIV-1 protease\large\exp,6.740128485665458,6.6020599913279625
.\HIV-1 protease\large\exp,7.746028198837178,7.221848749616356
.\HIV-1 protease\large\exp,7.088379423455768,7.212984366136141
.\HIV-1 protease\large\exp,6.909087522175124,6.709965388637482
.\HIV-1 protease\large\exp,7.118938863635664,6.823908740944319
.\HIV-1 protease\large\exp,7.7201290064839325,7.154901959985743
.\HIV-1 protease\large\exp,7.026268671041431,7.091514981121351
.\HIV-1 protease\large\exp,1.4879317546220925,5.669586226650809
.\HIV-1 protease\large\exp,6.916866691911552,7.0
.\HIV-1 protease\large\exp,6.551946082769495,7.167491087293763
.\HIV-1 protease\large\exp,8.181795761625027,6.527758663924915
.\HIV-1 protease\large\exp,7.591104274675723,7.262012673666569
.\HIV-1 protease\large\exp,7.612396441667756,7.005243055412372
.\HIV-1 protease\large\exp,8.259857180628282,7.5376020021010435
.\HIV-1 protease\large\exp,6.411981869779774,6.309803919971486
.\HIV-1 protease\large\exp,7.099497378662456,7.568636235841013
.\HIV-1 protease\large\exp,6.930607583129449,6.3979400086720375
.\HIV-1 protease\large\exp,7.612396441667756,7.105683937315561
.\HIV-1 protease\large\exp,6.863564329861451,7.045757490560675
.\HIV-1 protease\large\exp,6.98703779373245,6.906578314837765
.\HIV-1 protease\large\exp,8.263313643275644,8.0
.\HIV-1 protease\large\exp,8.141106895201418,8.0268721464003
.\HIV-1 protease\large\exp,7.944118124897733,7.301029995663981
.\HIV-1 protease\large\exp,6.418747063150426,6.42021640338319
.\HIV-1 protease\large\exp,8.339024454208074,7.107905397309519
.\HIV-1 protease\large\exp,8.423534313835267,8.638272163982407
.\HIV-1 protease\large\exp,4.593111038078515,7.657577319177793
.\HIV-1 protease\large\exp,6.807729156298815,9.327902142064282
.\HIV-1 protease\large\exp,6.451055633152759,5.787812395596042
.\HIV-1 protease\large\exp,7.610033289168861,8.221848749616356
.\HIV-1 protease\large\exp,7.147832149686933,6.665546248849069
.\HIV-1 protease\large\exp,6.85864712425507,8.301029995663981
.\HIV-1 protease\large\exp,6.52360068184261,7.207608310501746
.\HIV-1 protease\large\exp,8.936028387890303,9.958607314841776
.\HIV-1 protease\large\exp,5.56047266961026,4.6777807052660805
.\HIV-1 protease\large\exp,3.4038246443060385,3.9884295564027217
.\HIV-1 protease\large\exp,7.576020299956452,6.187086643357144
.\HIV-1 protease\large\exp,6.937921644268321,5.958607314841775
.\HIV-1 protease\large\exp,7.051443385068604,6.060480747381382
.\HIV-1 protease\large\exp,6.976386281943167,6.110924374808178
.\HIV-1 protease\large\exp,7.295229718359113,7.853871964321762
.\HIV-1 protease\large\exp,7.168077231831074,8.397940008672037
.\HIV-1 protease\large\exp,8.690561863590059,8.795880017344075
.\HIV-1 protease\large\exp,3.851331226233413,3.735182176990464
.\HIV-1 protease\large\exp,7.289847298246278,6.019088062223156
.\HIV-1 protease\large\exp,6.834124424377929,7.638272163982407
.\HIV-1 protease\large\exp,6.615462072881939,5.848323769152953
.\HIV-1 protease\large\exp,7.406528686518131,5.957424487559809
.\HIV-1 protease\large\exp,7.687785397673034,8.455931955649724
.\HIV-1 protease\large\exp,9.959429135439915,9.494850021680094
.\HIV-1 protease\large\exp,7.551257339550165,8.267606240177031
.\HIV-1 protease\large\exp,8.329213944441051,8.744727494896694
.\HIV-1 protease\large\exp,7.119163221375694,6.170053304058364
.\HIV-1 protease\large\exp,7.1157317358429495,6.204815410317576
.\HIV-1 protease\large\exp,8.19671765039029,8.853871964321762
.\HIV-1 protease\large\exp,8.832579248164336,7.823908740944319
.\HIV-1 protease\large\exp,6.850211404512784,7.795880017344075
.\HIV-1 protease\large\exp,7.358243703345971,8.301029995663981
.\HIV-1 protease\large\exp,7.091607136573968,8.221848749616356
.\HIV-1 protease\large\exp,6.877661586594116,8.387216143280265
.\HIV-1 protease\large\exp,6.432680298501042,5.33913452199613
.\HIV-1 protease\large\exp,7.912168907521361,5.684449465578095
.\HIV-1 protease\large\exp,8.19601733962053,8.823908740944319
.\HIV-1 protease\large\exp,6.963303352862893,8.259637310505756
.\HIV-1 protease\large\exp,7.76872997164961,8.853871964321762
.\HIV-1 protease\large\exp,9.430303264114045,7.161150909262744
.\HIV-1 protease\large\exp,7.251530254183741,8.522878745280337
.\HIV-1 protease\large\exp,7.000205253523468,8.698970004336019
.\HIV-1 protease\large\exp,7.746028198837178,5.698970004336019
.\HIV-1 protease\large\exp,6.917526178410593,8.481486060122112
.\HIV-1 protease\large\exp,7.994938432632292,8.958607314841775
.\HIV-1 protease\large\exp,7.415188885051148,6.3979400086720375
.\HIV-1 protease\large\exp,8.39410159688184,9.920818753952377
.\HIV-1 protease\large\exp,6.525771096664151,8.397940008672037
.\HIV-1 protease\large\exp,9.46197279719925,9.853871964321762
.\HIV-1 protease\large\exp,6.830716768270877,5.045757490560675
.\HIV-1 protease\large\exp,7.322550637000186,5.221848749616356
.\HIV-1 protease\large\exp,6.62308800314124,3.5228787452803374
.\HIV-1 protease\large\exp,6.815310952621971,4.573488738635425
.\HIV-1 protease\large\exp,6.769057147600433,4.318758762624412
.\HIV-1 protease\large\exp,6.513994386906407,6.581698708680254
.\HIV-1 protease\large\exp,7.430648504588823,7.481486060122113
.\HIV-1 protease\large\exp,6.64962287307103,5.045757490560675
.\HIV-1 protease\large\exp,8.559508410152509,6.200659450546418
.\HIV-1 protease\large\exp,7.659974004956082,7.397940008672037
.\HIV-1 protease\large\exp,7.316034683693558,7.301029995663981
.\HIV-1 protease\large\exp,7.117137755616994,8.0
.\HIV-1 protease\large\exp,6.345561554351293,6.161150909262744
.\HIV-1 protease\large\exp,7.635274477437854,7.346787486224656
.\HIV-1 protease\large\exp,6.555167817407396,6.688246138944246
.\HIV-1 protease\large\exp,7.153972370310072,7.0
.\HIV-1 protease\large\exp,7.268047028757387,7.154901959985743
.\HIV-1 protease\large\exp,7.269162405028387,7.154901959985743
.\HIV-1 protease\large\exp,6.411947250376425,6.6020599913279625
.\HIV-1 protease\large\exp,6.395903116832447,6.102372908709558
.\HIV-1 protease\large\exp,6.5852961251395215,6.718966632752273
.\HIV-1 protease\large\exp,7.78950120387324,7.376750709602099
.\HIV-1 protease\large\exp,6.421672850261805,7.698970004336019
.\HIV-1 protease\large\exp,7.06113830280502,7.522878745280337
.\HIV-1 protease\large\exp,7.06113830280502,7.522878745280337
.\HIV-1 protease\large\exp,7.525429089242004,6.221848749616356
.\HIV-1 protease\large\exp,7.521078875839007,7.886056647693163
.\HIV-1 protease\large\exp,9.495198698049098,8.267606240177031
.\HIV-1 protease\large\exp,6.923706884857675,7.1487416512809245
.\HIV-1 protease\large\exp,7.563366701471736,6.776244546342759
.\HIV-1 protease\large\exp,6.502244827449971,6.8297382846050425
.\HIV-1 protease\large\exp,5.5973201921406615,5.449814727441218
.\HIV-1 protease\large\exp,7.53631652378491,7.602059991327962
.\HIV-1 protease\large\exp,6.778497021915304,6.838631997765025
.\HIV-1 protease\large\exp,6.415058101929369,6.82102305270683
.\HIV-1 protease\large\exp,7.071974053767036,6.896196279044043
.\HIV-1 protease\large\exp,7.375051934926781,7.397940008672037
.\HIV-1 protease\large\exp,7.140009067576418,6.991399828238082
.\HIV-1 protease\large\exp,6.515153218289306,6.869666231504994
.\HIV-1 protease\large\exp,11.621606383625547,9.744727494896694
.\HIV-1 protease\large\exp,6.855147793535364,6.978810700930062
.\HIV-1 protease\large\exp,6.732390803412434,6.638272163982407
.\HIV-1 protease\large\exp,6.953057161561873,7.070581074285707
.\HIV-1 protease\large\exp,6.401357620255897,6.585026652029182
.\HIV-1 protease\large\exp,6.959112365589908,7.244125144327507
.\HIV-1 protease\large\exp,7.030396621228312,7.42021640338319
.\HIV-1 protease\large\exp,8.143231792621732,7.657577319177793
.\HIV-1 protease\large\exp,7.762574233179482,8.318758762624412
.\HIV-1 protease\large\exp,7.544156205974964,7.619788758288394
.\HIV-1 protease\large\exp,7.481115404546077,8.096910013008056
.\HIV-1 protease\large\exp,6.8789193947863385,7.522878745280337
.\HIV-1 protease\large\exp,7.534487679459718,7.628932137728264
.\HIV-1 protease\large\exp,7.350062750663432,7.301029995663981
.\HIV-1 protease\large\exp,6.670159878521874,6.906578314837765
